ensg	symbol	Adipose_Tissue	Adrenal_Gland	Bladder	Blood	Blood_Vessel	Brain	Breast	Cervix_Uteri	Colon	Esophagus	Fallopian_Tube	Heart	Kidney	Liver	Lung	Muscle	Nerve	Ovary	Pancreas	Pituitary	Prostate	Salivary_Gland	Skin	Small_Intestine	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina
ENSG00000078018	MAP2	2.28049419829055	1.42009043005866	1.34029552402964	0.151496356207755	3.93166951529393	5.27772051900828	2.23723310019114	2.03059367326527	1.59266337099018	2.44406515129163	1.89951099377371	1.29884905852194	1.34729897076423	0.816106173741507	3.80390461138023	0.749696167584317	3.42691011790082	2.57247701665013	2.02919407919141	4.96860348968139	2.41844633831483	2.662145513453	3.40105203260927	1.17405749407618	0.888547704176917	1.60441298823258	2.55089433787521	3.97531594970301	1.7726332812148	2.35552426770256
ENSG00000144406	UNC80	0.0313702839378227	1.36118324897837	0.353477227090514	0.0181264689105646	0.0272572725113462	3.31259846184275	0.0480664262825885	0.108761207020995	0.346897510363886	0.101027272665628	0.906367032649722	0.0537833931843531	0.136501764358724	0.0266652322181675	0.0963646904509429	0.0159181091446886	0.193587251698729	0.650014081601246	0.551043594783549	4.54192909797564	0.923418732873959	0.19867786231173	0.0951486891931613	0.194466923056725	0.410720282257778	0.378906356437781	3.11760790043264	0.647799444972271	0.187542200553412	0.106560011302499
ENSG00000139549	DHH	1.15027295241685	0.419538409807206	1.15945521875724	0.0520085267743586	0.900229837317394	0.327553817471105	1.1500022234946	0.967357999005222	0.662809473556212	0.86488754349948	1.02841689969912	0.525383902133253	0.339110763902074	0.135777883692081	1.0425898210434	0.174989246924783	5.47363693057308	0.67514504032229	0.119215187295127	0.955665547855375	0.884063654213672	0.639601692685193	0.454315545837727	0.752089141385912	0.537063693087036	0.48861115016513	5.22457512214326	0.84686406969993	1.11745906421776	0.931811274208658
ENSG00000139636	LMBR1L	4.91107611032865	4.81651014656471	5.246500577852	4.29147670093994	5.05272974980793	3.70958028659345	5.07048784063771	5.44893453607971	4.97096359450101	4.89711511405397	5.36646726374148	3.56734380176519	4.22441500339988	3.39239629902336	5.23822027620915	3.30031567338723	5.59704620429749	5.57664965491079	3.25876507277205	5.6269582143052	5.34133663457679	4.46978719107954	4.71816347113416	5.04142252876172	5.38731546077738	4.12947083102979	5.6724253419715	5.31065710938794	5.54284910093332	5.18296962153522
ENSG00000123416	TUBA1B	5.67237471253484	5.63948064912988	5.6724253419715	5.60704169263046	5.6724253419715	5.64917259048626	5.6724253419715	5.6724253419715	5.6724253419715	5.67240756574751	5.6724253419715	5.55212514832373	5.53376874164245	4.61925054002409	5.67214599348933	5.33006516339948	5.6724253419715	5.6724253419715	4.99637886106737	5.6724253419715	5.65716613120866	5.67112509933	5.67081283114493	5.66947773014911	5.6724253419715	5.65190997862537	5.6721613567065	5.67137478392139	5.6724253419715	5.6724253419715
ENSG00000167552	TUBA1A	5.65203711075015	5.59812386193554	5.64288862734141	5.35216663753179	5.67194590965937	5.67157341615216	5.64885890299641	5.64948151441412	5.56457271588303	5.57409391281961	5.6724253419715	5.43723482113356	4.88643848977814	2.72800572125975	5.66742822051252	3.38355379769159	5.6724253419715	5.6724253419715	4.11782405719209	5.6724253419715	5.63783218315536	5.450807169175	5.65466479738789	5.50598587132754	5.63961389229028	5.18303263802695	5.65710238094106	5.39274207373995	5.6724253419715	5.62376557691536
ENSG00000167553	TUBA1C	4.35923780059432	3.89503399799005	4.37992546170147	3.28769269793973	4.8140995287263	1.9283182595265	4.08871700510957	3.66873099600585	4.23095602352656	4.77714657662083	3.96641352204142	2.92755579069656	3.92383563388976	2.76548392643081	4.54011446678222	2.85272665579887	4.02939300557831	3.91460975438429	2.71030298971908	2.82079401918528	3.71879886909818	4.93780555498697	5.3453365767719	4.56150724167749	3.65089430279134	4.3706974416613	3.40839272659731	4.28145123616653	4.06676418325846	4.88048849859447
ENSG00000140297	GCNT3	0.0505466449897129	0.460453179709092	0.372987643822501	0.191868266038933	0.0369702484936459	0.0514765784220696	0.0951062997702925	1.0009683080553	1.9741934558172	1.16795275144006	0.737748929985486	0.0482937009953485	1.60339269108689	0.168980658364776	0.342876650683647	0.0236994559852273	0.0610768358486729	0.198072248052323	0.535387638041535	0.144653016895876	0.779487316139306	4.6619724393109	0.143532130103501	3.29845733064063	0.144599193632185	1.54133938849039	1.85825293802527	0.696981101484589	0.150984542570202	3.00207169893436
ENSG00000140307	GTF2A2	4.9547630736156	4.76341182035148	5.05988203254361	4.13381440543163	5.29254683753066	4.39658703905593	4.9794215365763	5.32857813266915	5.04188023378543	4.97202577906978	5.26620370871132	4.18452887846451	4.52222600692359	3.51776568695989	4.89392882213169	4.47850574692647	5.20500587893043	5.30411540038263	3.24462032111483	5.36394745203149	5.0995984226706	4.86412203856625	4.75727936753127	4.75004409197123	4.81670845366532	4.49251438885403	5.67039226888241	5.08417940999949	5.28235286495992	5.3943388351354
ENSG00000140299	BNIP2	5.20909719017105	4.10898974803715	5.0194513323322	4.32819259261164	5.39318987589655	3.22367605233417	5.18816495995592	5.10344199850287	4.77636023900212	4.77145128769465	5.16053586604486	3.65536007875963	3.54527776816278	3.6741846013213	5.29324675875021	4.09524000546707	5.19634607955816	4.84560791563867	3.06556013704993	4.07943194233665	4.6942842091532	4.60244397857268	4.76860069267133	4.74660863572551	4.94140910518367	4.17707675288209	4.18949269350774	4.94439953567954	5.26862953537079	5.02530440501738
